company,product,sales2,z_sales2,currentprice,z_currentprice,numberofstars2,averagerating2,numberofreviews2,z_numberofreviews2,freeshipping2,foreign,bestseller2,etsysince2,dayssincelastreview,z_dayssincelastreview,daysuntilship,z_daysuntilship,betabestseller2
shoptrentonmakes,"Jersey Girl Soy Candle, Cotton Candy and Lily of the Valley Scented Candle, New Jersey Inspired, New Jersey Gift, New Jersey Decor",310,-.3770899751968018,23.4,.2363279322218655,5,5,44,-.3883169073312743,1,0,0,2017,307,3.181778025542013,4,-.0152833837632114,1631.196225450273
shoptrentonmakes,"Jersey Strong Soy Candle, Dragon's Blood Scented Candle, New Jersey Inspired, New Jersey Gift, New Jersey Decor",310,-.3770899751968018,23.4,.2363279322218655,5,5,44,-.3883169073312743,1,0,0,2017,106,.6332869416308163,4,-.0152833837632114,1631.196225450273
shoptrentonmakes,"Late Night Diner Soy Candle, Maple Pancakes Scented Candle, New Jersey Inspired, New Jersey Gift, New Jersey Decor",310,-.3770899751968018,23.4,.2363279322218655,5,5,44,-.3883169073312743,1,0,0,2017,348,3.701619490419421,4,-.0152833837632114,1631.196225450273
shoptrentonmakes,"Pine Candle, Tree Lighting Scented Soy Candle, NJ Inspired, New Jersey Gift, Holiday Decor, NJ Decor, Pine Tree Candle, Christmas Candle",310,-.3770899751968018,23.4,.2363279322218655,5,5,44,-.3883169073312743,1,0,0,2017,106,.6332869416308163,4,-.0152833837632114,1631.196225450273
shoptwoblooms,"Fresh Lemongrass Organic Coconut wax wood wick Candles 16 oz, Natural Candle Victoria, BC Vancouver Island Canada",256,-.3805102815672838,38.799999,.933246510854576,5,5,101,-.3686999900277356,0,1,0,2011,55,-.0133451244362036,2,-.5105964876591128,1631.196225450273
shoptwoblooms,"MauroandCo Beeswax Candle, Earthy Honey Citrus Wood wick Candle 8 oz, Scented Candle, Natural Candle Victoria, BC Vancouver Island Canada",256,-.3805102815672838,46.689999,1.290304127494408,5,5,101,-.3686999900277356,1,1,0,2011,55,-.0133451244362036,2,-.5105964876591128,1631.196225450273
shoptwoblooms,"Mauroandco Frankincense fresh floral Wood wick Candle 13.5 oz, Black Jar Coconut wax candle, Candle made in Victoria, BC Canada",256,-.3805102815672838,38.900002,.9377720598616973,5,5,101,-.3686999900277356,1,1,0,2011,55,-.0133451244362036,2,-.5105964876591128,1631.196225450273
shoptwoblooms,"Mauroandco Lavender Clary Sage Wood wick Candle 8 oz, Natural soy wax candle, Scented Candle, Candle Victoria, BC Vancouver Island Canada",256,-.3805102815672838,28.790001,.4802494994803303,5,5,101,-.3686999900277356,1,1,0,2011,55,-.0133451244362036,2,-.5105964876591128,1631.196225450273
silvanstore,Skull totem candle raven crow goth art no scent,280,-.3789901454026251,25,.3087350763313986,5,4.96,90,-.3724857109108747,1,1,0,2015,19,-.469791288718806,2,-.5105964876591128,1631.196225450273
somethingextracandle,47 Chromosomes of Capability,541,-.362458664611962,9.5,-.3927089649924117,5,4.9333,104,-.3676675206959705,0,0,0,2018,8,-.6092609500273789,2,-.5105964876591128,1631.196225450273
southerncharmmktga,6 White Unscented Replacement Sugar Mold Candles Fit in tin cups,1188,-.3214783271730384,18.99,.0367557957569534,5,4.9835,197,-.3356609714112495,1,0,0,2018,313,3.25785238625578,1,-.7582530396070636,1631.196225450273
