company,product,sales2,z_sales2,currentprice,z_currentprice,numberofstars2,averagerating2,numberofreviews2,z_numberofreviews2,freeshipping2,foreign,bestseller2,etsysince2,dayssincelastreview,z_dayssincelastreview,daysuntilship,z_daysuntilship,betabestseller2
2amGifts,Wooden Name Puzzle Unfinished - DIY Name Puzzle - Name Puzzle Gift - Custom Wood Name Puzzle,7,-.4801300115980837,15,-.4590694292491648,4,4,1,-.4029919436421524,1,0,0,2020,45,-.3557577073369634,2,-.632312377041769,8414.671245204545
417DesignsAndThreads,Wooden Name Puzzle / Toddler Toy / 1st Birthday Gift / Personalized Montessori Toy / Motor Skills / Busy Board / Children Puzzle,2597,-.3602456638357531,20.99,-.2020396816551371,5,4.8871,472,-.2242445263232216,1,0,0,2014,14,-.5416298848282503,10.5,.3277608471863781,8414.671245204545
ABCgames,Wood personalised name puzzle/Figure toy puzzle  for toddlers/ 1st Birthday gift present/,86,-.4764733075543678,44.990002,.8277958222200953,5,5,7,-.4007149064788539,0,1,0,2017,247,.8554093847030344,5.5,-.2369881082419437,8414.671245204545
ABCgames,Wood personalised name puzzle/Figure toy puzzle  for toddlers/ 1st Birthday gift present/,85,-.4765195949473262,44.990002,.8277958222200953,5,5,7,-.4007149064788539,0,1,0,2017,247,.8554093847030344,5.5,-.2369881082419437,8414.671245204545
ABCgames,Wooden puzzle with numbers and letters  / Wood  name puzzle toddlers / 1st Birthday busy board boys  board girl Kids toddlers puzzle numbers,86,-.4764733075543678,51,1.085683703797735,5,5,7,-.4007149064788539,0,1,0,2017,247,.8554093847030344,3.5,-.4628876904132724,8414.671245204545
ABOONstore,1st Birthday Gift Name Puzzle Personalized Personalized Name Wood Puzzle Handmade Toy Boy Newborn Girl Baby Gift Custom Name Baby Busy Board,2691,-.3558946488976608,7.9200001,-.7628708754746297,,,0,-.4033714498360355,0,1,0,2018,190,.5136444131867974,2,-.632312377041769,8414.671245204545
ABOONstore,1st Birthday Gift Name Puzzle Personalized Personalized Name Wood Puzzle Handmade Toy Boy Newborn Girl Baby Gift Custom Name Baby Busy Board,2691,-.3558946488976608,7.9200001,-.7628708754746297,5,4.9378,247,-.3096334199469146,0,1,0,2018,26,-.4696793645090424,2,-.632312377041769,8414.671245204545
ABOONstore,1st Birthday Gift Name Puzzle Personalized Personalized Name Wood Puzzle Handmade Toy Boy Newborn Girl Baby Gift Custom Name Baby Busy Board,2691,-.3558946488976608,7.9200001,-.7628708754746297,,,0,-.4033714498360355,0,1,1,2018,7,-.5836010216811214,2,-.632312377041769,8414.671245204545
ABOONstore,1st Birthday Gift Name Puzzle Personalized Personalized Name Wood Puzzle Handmade Toy Boy Newborn Girl Baby Gift Custom Name Baby Busy Board,2691,-.3558946488976608,7.9200001,-.7628708754746297,5,4.9378,247,-.3096334199469146,0,1,0,2018,204,.5975866868925398,2,-.632312377041769,8414.671245204545
ABOONstore,1st Birthday Gift Name Puzzle Personalized Personalized Name Wood Puzzle Handmade Toy Boy Newborn Girl Baby Gift Custom Name Baby Busy Board,2691,-.3558946488976608,7.9200001,-.7628708754746297,5,4.9378,247,-.3096334199469146,0,1,0,2018,159,.3277722356955106,2,-.632312377041769,8414.671245204545
ABOONstore,1st Birthday Gift Name Puzzle Personalized Personalized Name Wood Puzzle Handmade Toy Boy Newborn Girl Baby Gift Custom Name Baby Busy Board,2691,-.3558946488976608,7.9200001,-.7628708754746297,5,4.9378,247,-.3096334199469146,0,1,1,2018,7,-.5836010216811214,2,-.632312377041769,8414.671245204545
ABOONstore,1st Birthday Gift Name Puzzle Personalized Personalized Name Wood Puzzle Handmade Toy Boy Newborn Girl Baby Gift Custom Name Baby Busy Board,2691,-.3558946488976608,7.9200001,-.7628708754746297,5,4.938,248,-.3092539137530316,0,1,0,2018,24,-.481671117895577,2,-.632312377041769,8414.671245204545
ABOONstore,1st Birthday Gift Name Puzzle Personalized Personalized Name Wood Puzzle Handmade Toy Boy Newborn Girl Baby Gift Custom Name Baby Busy Board,2691,-.3558946488976608,7.9200001,-.7628708754746297,5,4.9378,247,-.3096334199469146,0,1,0,2018,7,-.5836010216811214,2,-.632312377041769,8414.671245204545
ABOONstore,1st Birthday Gift Name Puzzle Personalized Personalized Name Wood Puzzle Handmade Toy Boy Newborn Girl Baby Gift Custom Name Baby Busy Board,2691,-.3558946488976608,7.9200001,-.7628708754746297,5,4.938,248,-.3092539137530316,0,1,0,2018,7,-.5836010216811214,2,-.632312377041769,8414.671245204545
ABOONstore,1st Birthday Gift Name Puzzle Personalized Personalized Name Wood Puzzle Handmade Toy Boy Newborn Girl Baby Gift Custom Name Baby Busy Board,2691,-.3558946488976608,7.9200001,-.7628708754746297,,,0,-.4033714498360355,0,1,0,2018,7,-.5836010216811214,2,-.632312377041769,8414.671245204545
ABOONstore,1st Birthday Gift Name Puzzle Personalized Personalized Name Wood Puzzle Handmade Toy Boy Newborn Girl Baby Gift Custom Name Baby Busy Board,2692,-.3558483615047023,7.9200001,-.7628708754746297,5,4.938,248,-.3092539137530316,0,1,0,2018,7,-.5836010216811214,2,-.632312377041769,8414.671245204545
ABOONstore,1st Birthday Gift Name Puzzle Personalized Personalized Name Wood Puzzle Handmade Toy Boy Newborn Girl Baby Gift Custom Name Baby Busy Board,2691,-.3558946488976608,7.9200001,-.7628708754746297,5,4.9378,247,-.3096334199469146,0,1,0,2018,23,-.4876669945888444,2,-.632312377041769,8414.671245204545
ABOONstore,1st Birthday Gift Name Puzzle Personalized Personalized Name Wood Puzzle Handmade Toy Boy Newborn Girl Baby Gift Custom Name Baby Busy Board,2691,-.3558946488976608,7.9200001,-.7628708754746297,5,4.9378,247,-.3096334199469146,0,1,0,2018,11,-.5596175149080521,2,-.632312377041769,8414.671245204545
ABOONstore,1st Birthday Gift Name Puzzle Personalized Personalized Name Wood Puzzle Handmade Toy Boy Newborn Girl Baby Gift Custom Name Baby Busy Board,2691,-.3558946488976608,7.9200001,-.7628708754746297,5,4.938,248,-.3092539137530316,0,1,0,2018,14,-.5416298848282503,2,-.632312377041769,8414.671245204545
ABOONstore,1st Birthday Gift Personalized Name Puzzle Full Name Personaziled Toy Baby Name Wooden custom name puzzle First Birthday Gift Busy Board,2691,-.3558946488976608,6.8000002,-.8109298569254509,5,4.938,248,-.3092539137530316,0,1,0,2018,12,-.5536216382147848,2,-.632312377041769,8414.671245204545
ABOONstore,1st Birthday Gift Personalized Name Puzzle Full Name Personaziled Toy Baby Name Wooden custom name puzzle First Birthday Gift Busy Board,2691,-.3558946488976608,6.8000002,-.8109298569254509,5,4.938,248,-.3092539137530316,0,1,0,2018,41,-.3797412141100327,2,-.632312377041769,8414.671245204545
ABOONstore,1st Birthday Gift Personalized Name Puzzle Full Name Personaziled Toy Baby Name Wooden custom name puzzle First Birthday Gift Busy Board,2691,-.3558946488976608,7.9200001,-.7628708754746297,5,4.9378,247,-.3096334199469146,0,1,0,2018,12,-.5536216382147848,2,-.632312377041769,8414.671245204545
ABOONstore,1st Birthday Gift Personalized Name Puzzle Full Name Personaziled Toy Baby Name Wooden custom name puzzle First Birthday Gift Busy Board,2691,-.3558946488976608,6.8000002,-.8109298569254509,,,0,-.4033714498360355,0,1,0,2018,25,-.4756752412023098,2,-.632312377041769,8414.671245204545
ABOONstore,1st Birthday Gift Personalized Name Puzzle Name Personaziled Toy Personalized Baby Name Wooden custom name puzzle First Birthday Gift,2691,-.3558946488976608,7.9200001,-.7628708754746297,5,4.9378,247,-.3096334199469146,0,1,0,2018,374,1.616885724747984,2,-.632312377041769,8414.671245204545
ABOONstore,Doggy Wooden Name Puzzle Boy Toy for Toddler Baby Gift Personalized 1st Birthday Baby Boy Montessori Toys Baby Shower Gift Nursery Decor,2691,-.3558946488976608,7.9200001,-.7628708754746297,5,4.9378,247,-.3096334199469146,0,1,0,2018,236,.789454741077094,2,-.632312377041769,8414.671245204545
ADoseofPretty,"Personalized Pastel Name Puzzle,Custom Wood Puzzle with Child's Name,Personalized Educational Toy,Gift for all occasions,Free Engraving on",3940,-.2980816950925832,24.99,-.0304004446499261,,,0,-.4033714498360355,0,0,0,2015,22,-.4936628712821117,4,-.4064127948704402,8414.671245204545
ADoseofPretty,Personalized Primary Color Name Puzzle with Front Engraving. Custom Wood Puzzle with Childs Name and Front Engraving.,3940,-.2980816950925832,34.990002,.3986977297070676,,,0,-.4033714498360355,0,0,0,2015,35,-.4157164742696366,4,-.4064127948704402,8414.671245204545
ADoseofPretty,"Personalized Primary Color Name Puzzles,Custom Wood Puzzle with Childs Name,Personalized Educational Toy, All occasion gift,free engraving",3940,-.2980816950925832,24.99,-.0304004446499261,5,4.8813,828,-.0891403213008451,0,0,1,2015,12,-.5536216382147848,4,-.4064127948704402,8414.671245204545
ADoseofPretty,"Two Name Personalized Name Puzzle, Custom Wood Puzzle, Personalized Educational Toy, Gift for all occasions, Free Engraving on back",3940,-.2980816950925832,34.990002,.3986977297070676,5,4.8813,828,-.0891403213008451,0,0,0,2015,83,-.1279143929928054,4,-.4064127948704402,8414.671245204545
AWoodToy,Baby name puzzle Name puzzle Wooden name puzzle Wood name puzzle Personalized puzzle Montessori baby toys,26,-.4792505511318735,25,-.0299713367361371,4.5,4.4,6,-.4010944126727369,1,1,0,2019,232,.7654712343040248,4,-.4064127948704402,8414.671245204545
AWoodToy,Giraffe wooden puzzle  Personalized puzzle Nursery decor Montessori toys Baby shower gift,26,-.4792505511318735,33,.3133071372742851,4.5,4.4,6,-.4010944126727369,1,1,0,2019,232,.7654712343040248,4,-.4064127948704402,8414.671245204545
AWoodToy,Montessori baby toys Wooden name sign Wooden name puzzle Personalized puzzle,26,-.4792505511318735,25,-.0299713367361371,4.5,4.4,6,-.4010944126727369,1,1,0,2019,232,.7654712343040248,4,-.4064127948704402,8414.671245204545
AWoodToy,Personalized name puzzle Baby name puzzle Wooden name puzzle Wood name puzzle Montessori baby toys,26,-.4792505511318735,25,-.0299713367361371,4.5,4.4,6,-.4010944126727369,1,1,0,2019,232,.7654712343040248,4,-.4064127948704402,8414.671245204545
AWoodToy,Personalized puzzle Wooden name puzzle Wooden toys for Montessori toys Name puzzles,26,-.4792505511318735,25,-.0299713367361371,4.5,4.4,6,-.4010944126727369,0,1,0,2019,232,.7654712343040248,4,-.4064127948704402,8414.671245204545
AWoodToy,Personalized puzzle Wooden name sign Wooden name puzzle Montessori baby toys,26,-.4792505511318735,25,-.0299713367361371,4.5,4.4,6,-.4010944126727369,1,1,0,2019,232,.7654712343040248,4,-.4064127948704402,8414.671245204545
AWoodToy,Wood name puzzle Baby name puzzle Montessori materials Montessori baby toys,26,-.4792505511318735,25,-.0299713367361371,4.5,4.4,6,-.4010944126727369,0,1,0,2019,232,.7654712343040248,4,-.4064127948704402,8414.671245204545
AWoodToy,Wooden duck Wooden baby toys Wooden toys for toddlers Farm toys Travel toys,26,-.4792505511318735,29,.141667900269074,4.5,4.4,6,-.4010944126727369,0,1,0,2019,232,.7654712343040248,4,-.4064127948704402,8414.671245204545
AWoodToy,Wooden name puzzle  Name puzzles Personalized puzzle Nursery decor Montessori toys Montessori materials,26,-.4792505511318735,25,-.0299713367361371,4.5,4.4,6,-.4010944126727369,1,1,0,2019,232,.7654712343040248,4,-.4064127948704402,8414.671245204545
AWoodToy,Wooden name puzzle Montessori baby toys Wooden name sign Montessori materials,26,-.4792505511318735,25,-.0299713367361371,,,0,-.4033714498360355,1,1,0,2019,232,.7654712343040248,4,-.4064127948704402,8414.671245204545
AWoodToy,Wooden name puzzle Montessori toys Personalized puzzle Wooden toys for toddlers,26,-.4792505511318735,25,-.0299713367361371,4.5,4.4,6,-.4010944126727369,0,1,0,2019,232,.7654712343040248,4,-.4064127948704402,8414.671245204545
AWoodToy,Wooden name puzzle Montessori toys Personalized puzzle Wooden toys for toddlers,26,-.4792505511318735,25,-.0299713367361371,,,0,-.4033714498360355,0,1,0,2019,232,.7654712343040248,4,-.4064127948704402,8414.671245204545
AkakaUS,"Toddler Name Puzzle, Wood Puzzle Toy, Personalized Name Puzzle, Montessori Toys, Baby Gift , Nursery Decor, Wooden Toys, Baby Shower Gift",1270,-.4216690342915881,10.89,-.6354287305401053,4.5,4.6138,145,-.3483430517229888,1,0,0,2019,19,-.5116505013619136,2,-.632312377041769,8414.671245204545
AmPrints2,Personalized wood Name Puzzle,254,-.4686970255373518,9.9899998,-.6740475834194676,5,5,65,-.3787035472336352,0,0,0,2013,27,-.4636834878157751,10.5,.3277608471863781,8414.671245204545
AmaWoodShop,Wooden Toy : Diamond Long Cube - The Organic Natural Puzzle Game Play for Baby and Kids,512,-.4567548781540771,14.95,-.4612149278961265,,,0,-.4033714498360355,0,1,0,2015,61,-.2598236802446864,1.5,-.6887872725846012,8414.671245204545
AmazingDecorUA,Maple wood Best toddler gift Eco friendly toy Name sign Educational toy Funny game Montessori board Silhouettes of letter Non toxic material,251,-.468835887716227,34.889999,.3944066505691782,,,0,-.4033714498360355,1,1,0,2017,14,-.5416298848282503,4,-.4064127948704402,8414.671245204545
AmericanStationery,Personalized 2 Decks of Playing Cards / Foil Name or Saying / Playing Cards with Case / 3367,7106,-.1515358089861977,60.900002,1.510490880860805,,,0,-.4033714498360355,1,0,0,2015,11,-.5596175149080521,6,-.1805132126991116,8414.671245204545
ArtbyCatCastells,XO Tic Tac Toe Board | Personalized Gift | Any Name | Wood | Engraved | Valentines Day Gift | Guy Gift | Kid Gift,132,-.4743440874782801,29,.141667900269074,,,0,-.4033714498360355,1,0,0,2013,43,-.3677494607234981,4,-.4064127948704402,8414.671245204545
AshAlyDesigns,Wood Name Puzzle Sign with stands (you pick letter colors) FREE SHIPPING,6603,-.1748183676442874,28,.0987580910177712,,,0,-.4033714498360355,1,0,0,2014,28,-.4576876111225078,10.5,.3277608471863781,8414.671245204545
AsimovichBY,wooden puzzle name-personalized name wood puzzle-Name puzzle-Custom puzzle-personalized puzzle-,324,-.4654569080302617,10.84,-.6375742291870671,3.5,3.619,36,-.3897092268562445,1,1,0,2017,118,.0819412912715507,2,-.632312377041769,8414.671245204545
Atraversbois,Customizable wooden puzzle first name / crown and star decoration/cloud shape,229,-.4698542103613125,34.889999,.3944066505691782,5,4.931,43,-.387052683499063,0,1,0,2017,15,-.5356340081349829,10.5,.3277608471863781,8414.671245204545
Atraversbois,Customizable wooden puzzle name / fairy and star decoration / cloud shape,229,-.4698542103613125,32.57,.2948559062011903,,,0,-.4033714498360355,0,1,0,2017,238,.8014464944636286,10.5,.3277608471863781,8414.671245204545
Atraversbois,Customizable wooden puzzle name / fairy and star decoration / cloud shape,229,-.4698542103613125,32.57,.2948559062011903,5,4.931,43,-.387052683499063,0,1,0,2017,15,-.5356340081349829,10.5,.3277608471863781,8414.671245204545
Atraversbois,Customizable wooden puzzle name / fairy and star decoration / cloud shape,229,-.4698542103613125,32.57,.2948559062011903,,,0,-.4033714498360355,0,1,0,2017,15,-.5356340081349829,10.5,.3277608471863781,8414.671245204545
Atraversbois,Customizable wooden puzzle name / fairy and star decoration / cloud shape,229,-.4698542103613125,34.889999,.3944066505691782,5,4.931,43,-.387052683499063,0,1,0,2017,683,3.469611622967584,10.5,.3277608471863781,8414.671245204545
Atraversbois,Customizable wooden puzzle name / fairy and star decoration / cloud shape,229,-.4698542103613125,32.57,.2948559062011903,5,4.931,43,-.387052683499063,0,1,0,2017,238,.8014464944636286,10.5,.3277608471863781,8414.671245204545
Atraversbois,First name wooden puzzle / customizable puzzle / educational toy / crown decoration and stars,229,-.4698542103613125,30.24,.1948760539194135,5,4.931,43,-.387052683499063,0,1,0,2017,10,-.5656133916013195,10.5,.3277608471863781,8414.671245204545
Atraversbois,First name wooden puzzle / customizable puzzle / educational toy / crown decoration and stars,229,-.4698542103613125,34.889999,.3944066505691782,5,4.931,43,-.387052683499063,0,1,0,2017,10,-.5656133916013195,10.5,.3277608471863781,8414.671245204545
Atraversbois,First name wooden puzzle / customizable puzzle / educational toy / fairy deco and stars / cloud shape,229,-.4698542103613125,37.220001,.494386584694921,5,4.931,43,-.387052683499063,0,1,0,2017,15,-.5356340081349829,10.5,.3277608471863781,8414.671245204545
Atraversbois,Firstname wooden puzzle / customizable puzzle / educational toy,229,-.4698542103613125,32.57,.2948559062011903,5,4.931,43,-.387052683499063,0,1,0,2017,676,3.427640486114713,10.5,.3277608471863781,8414.671245204545
Atraversbois,Firstname wooden puzzle / customizable puzzle / educational toy /,229,-.4698542103613125,34.889999,.3944066505691782,,,0,-.4033714498360355,0,1,0,2017,10,-.5656133916013195,10.5,.3277608471863781,8414.671245204545
Atraversbois,Puzzle first name / Wooden toy / Educational puzzle / customizable first name / customizable colors / built-in letters,229,-.4698542103613125,30.24,.1948760539194135,5,4.931,43,-.387052683499063,0,1,0,2017,15,-.5356340081349829,10.5,.3277608471863781,8414.671245204545
Atraversbois,Wooden first name puzzle / Relief Letters / Customizable Puzzle / Animal Deco / Educational Toy,229,-.4698542103613125,30.24,.1948760539194135,5,4.931,43,-.387052683499063,0,1,0,2017,21,-.499658747975379,10.5,.3277608471863781,8414.671245204545
Atraversbois,Wooden first name puzzle / Relief Letters / Customizable Puzzle / Animal Deco / Educational Toy,229,-.4698542103613125,37.220001,.494386584694921,5,4.931,43,-.387052683499063,0,1,0,2017,188,.5016526598002628,10.5,.3277608471863781,8414.671245204545
Atraversbois,Wooden first name puzzle / Relief Letters / Customizable Puzzle / Animal Deco / Educational Toy,229,-.4698542103613125,34.889999,.3944066505691782,5,4.931,43,-.387052683499063,0,1,0,2017,21,-.499658747975379,10.5,.3277608471863781,8414.671245204545
Atraversbois,Wooden first name puzzle / Relief Letters / Customizable Puzzle / Deco train / Educational toy,229,-.4698542103613125,51.169998,1.092978292800249,5,4.931,43,-.387052683499063,0,1,0,2017,188,.5016526598002628,10.5,.3277608471863781,8414.671245204545
Atraversbois,Wooden name puzzle / customizable puzzle / educational toy / fairy deco and stars,229,-.4698542103613125,34.889999,.3944066505691782,,,0,-.4033714498360355,0,1,0,2017,10,-.5656133916013195,10.5,.3277608471863781,8414.671245204545
Atraversbois,Wooden puzzle name / customizable puzzle / butterfly decoration / educational toy,229,-.4698542103613125,30.24,.1948760539194135,5,4.931,43,-.387052683499063,0,1,0,2017,188,.5016526598002628,10.5,.3277608471863781,8414.671245204545
Atraversbois,Wooden puzzle name / customizable puzzle / educational toy / animal decoration,229,-.4698542103613125,34.889999,.3944066505691782,5,4.931,43,-.387052683499063,0,1,0,2017,158,.3217763590022433,10.5,.3277608471863781,8414.671245204545
Atraversbois,Wooden puzzle name / customizable puzzle / educational toy / boat and lighthouse decoration,229,-.4698542103613125,32.57,.2948559062011903,5,4.931,43,-.387052683499063,0,1,0,2017,40,-.3857370908033,10.5,.3277608471863781,8414.671245204545
Atraversbois,Wooden puzzle name / customizable puzzle / educational toy / fairy and star decoration,229,-.4698542103613125,34.889999,.3944066505691782,,,0,-.4033714498360355,0,1,0,2017,15,-.5356340081349829,10.5,.3277608471863781,8414.671245204545
Atraversbois,Wooden puzzle name / customizable puzzle / educational toy / fairy and star decoration,229,-.4698542103613125,37.220001,.494386584694921,5,4.931,43,-.387052683499063,0,1,0,2017,15,-.5356340081349829,10.5,.3277608471863781,8414.671245204545
Atraversbois,Wooden puzzle name / customizable puzzle / educational toy / fairy and star decoration,229,-.4698542103613125,30.24,.1948760539194135,5,4.931,43,-.387052683499063,0,1,0,2017,15,-.5356340081349829,10.5,.3277608471863781,8414.671245204545
Atraversbois,Wooden puzzle name / customizable puzzle / educational toy / fairy and star decoration,229,-.4698542103613125,34.889999,.3944066505691782,5,4.931,43,-.387052683499063,0,1,0,2017,47,-.3437659539504288,10.5,.3277608471863781,8414.671245204545
Atraversbois,Wooden puzzle name / customizable puzzle / educational toy / fairy and star decoration,229,-.4698542103613125,34.889999,.3944066505691782,5,4.931,43,-.387052683499063,0,1,0,2017,15,-.5356340081349829,10.5,.3277608471863781,8414.671245204545
Atraversbois,Wooden puzzle name / customizable puzzle / educational toy / motorcycle decoration,229,-.4698542103613125,30.24,.1948760539194135,5,4.931,43,-.387052683499063,0,1,0,2017,10,-.5656133916013195,10.5,.3277608471863781,8414.671245204545
Atraversbois,Wooden puzzle-name / Letters in relief / Customizable puzzle / Car Deco / Educational toy,229,-.4698542103613125,41.869999,.6939170995007197,5,4.931,43,-.387052683499063,0,1,0,2017,188,.5016526598002628,10.5,.3277608471863781,8414.671245204545
AzurePineDesign,"Wood jigsaw kids name puzzle painted handmade, childrens room, toddler, toy, home decor, hand cut",199,-.4712428321500654,35,.3991267557768906,4,4,25,-.3938837949889584,1,0,0,2015,270,.9933145486481827,10.5,.3277608471863781,8414.671245204545
BabyPuzzlesStore,1st Birthday Gift Name Puzzle Personalized Personalized Name Wood Puzzle Handmade Toy Boy Newborn Girl Baby Gift Custom Name Baby Busy Board,1137,-.4278252575550591,7,-.8023479032595869,5,4.9231,104,-.3639028056721951,0,1,0,2019,7,-.5836010216811214,2,-.632312377041769,8414.671245204545
BabyPuzzlesStore,1st Birthday Gift Name Puzzle Personalized Personalized Name Wood Puzzle Handmade Toy Boy Newborn Girl Baby Gift Custom Name Baby Busy Board,1135,-.427917832340976,7,-.8023479032595869,5,4.9231,104,-.3639028056721951,0,1,1,2019,12,-.5536216382147848,2,-.632312377041769,8414.671245204545
BabyPuzzlesStore,1st Birthday Gift Name Puzzle Personalized Personalized Name Wood Puzzle Handmade Toy Boy Newborn Girl Baby Gift Custom Name Baby Busy Board,1135,-.427917832340976,7,-.8023479032595869,5,4.9231,104,-.3639028056721951,0,1,1,2019,7,-.5836010216811214,2,-.632312377041769,8414.671245204545
BabyPuzzlesStore,1st Birthday Gift Name Puzzle Personalized Personalized Name Wood Puzzle Handmade Toy Boy Newborn Girl Baby Gift Custom Name Baby Busy Board,1135,-.427917832340976,7,-.8023479032595869,5,4.9231,104,-.3639028056721951,0,1,0,2019,28,-.4576876111225078,2,-.632312377041769,8414.671245204545
BabySleepUa,"Personalized name puzzle. Custom name puzzle, Wooden puzzle for boy",69,-.4772601932346611,10.79,-.6397197278340288,5,5,23,-.3946428073767246,0,1,0,2018,32,-.4337041043494385,10.5,.3277608471863781,8414.671245204545
BabySleepUa,"Wooden name puzzle, Name puzzle for toddler, Personalized name puzzle, Nursery Decor",69,-.4772601932346611,10.79,-.6397197278340288,5,5,23,-.3946428073767246,0,1,0,2018,83,-.1279143929928054,10.5,.3277608471863781,8414.671245204545
BabysSmileGifts,Baby Girl Crown Wood Name Puzzle for Toddler Gift Personalize 1st Birthday Girl Montessori Toys Baby Girl Gift Wood Crown,131,-.4743903748712385,17,-.3732498107465593,,,0,-.4033714498360355,1,1,0,2019,12,-.5536216382147848,2,-.632312377041769,8414.671245204545
BabysSmileGifts,Cloud Name Puzzle Puzzle with Name Busy Name Puzzle Busy Name Board Puzzle Wooden Ball,131,-.4743903748712385,28,.0987580910177712,4.5,4.25,13,-.3984378693155554,1,1,0,2019,12,-.5536216382147848,2,-.632312377041769,8414.671245204545
BabysSmileGifts,Fire Truck Name Puzzle Big Red Car Puzzle Fire Truck Birthday Wooden Jigsaw Puzzle,131,-.4743903748712385,10,-.6736184755056787,4.5,4.25,13,-.3984378693155554,0,1,0,2019,12,-.5536216382147848,2,-.632312377041769,8414.671245204545
BabysSmileGifts,Girl  Engraved Baby Gift Kids Toys Name Puzzle  Personalized Wooden Name Puzzle,131,-.4743903748712385,16,-.416159619997862,4.5,4.25,13,-.3984378693155554,1,1,0,2019,12,-.5536216382147848,4,-.4064127948704402,8414.671245204545
BabysSmileGifts,HandMade Name Puzzle Personalized Wood Toy For Child  Boy And Girls Gifts Baby Name Puzzle Gift Puzzles Montessori Puzzle,131,-.4743903748712385,16,-.416159619997862,4.5,4.25,13,-.3984378693155554,1,1,0,2019,12,-.5536216382147848,2,-.632312377041769,8414.671245204545
BabysSmileGifts,Name Puzzle For Baby Boys Girls Wood Puzzle 1st Birthday Gift Idea,131,-.4743903748712385,16,-.416159619997862,,,0,-.4033714498360355,1,1,0,2019,12,-.5536216382147848,2,-.632312377041769,8414.671245204545
BabysSmileGifts,Name Puzzle For Baby Boys Girls Wood Puzzle 1st Birthday Gift Idea,131,-.4743903748712385,16,-.416159619997862,4.5,4.25,13,-.3984378693155554,1,1,0,2019,12,-.5536216382147848,2,-.632312377041769,8414.671245204545
BabysSmileGifts,Name Puzzle Kids Gift One Two Three Year Old Girl Montessori Toy  Baby Name Puzzle Kids Christmas,131,-.4743903748712385,16,-.416159619997862,4.5,4.25,13,-.3984378693155554,1,1,0,2019,12,-.5536216382147848,2,-.632312377041769,8414.671245204545
BabysSmileGifts,Name Puzzle with Numbers and Toys  Baby Birthday Gift Number Name Puzzle Personalized Name Wood Puzzle First Birthday Educational Puzzle,131,-.4743903748712385,44,.7853150390386154,4.5,4.25,13,-.3984378693155554,0,1,0,2019,12,-.5536216382147848,2,-.632312377041769,8414.671245204545
BabysSmileGifts,Pearl Wood Name Puzzle Wood Toy First or Second Birthday Gift Personalized Baby Puzzle,131,-.4743903748712385,12,-.5877988570030731,4.5,4.25,13,-.3984378693155554,0,1,0,2019,12,-.5536216382147848,2,-.632312377041769,8414.671245204545
BabysSmileGifts,Personalized Montessori Toy Wood Name Puzzle Kids Gift One Two Three Year Old Girl Toys for Toddlers Name Sign Decor Baby Easter Gift,131,-.4743903748712385,16,-.416159619997862,4.5,4.25,13,-.3984378693155554,1,1,0,2019,12,-.5536216382147848,2,-.632312377041769,8414.671245204545
BabysSmileGifts,Personalized Name Puzzle Handmade Toy Newborn Baby Gift,131,-.4743903748712385,17,-.3732498107465593,4.5,4.25,13,-.3984378693155554,1,1,0,2019,12,-.5536216382147848,2,-.632312377041769,8414.671245204545
BabysSmileGifts,Swan Name Puzzle White Swan Name Wood Name Block 1st Birthday Gift Puzzle for Girl Pink Girl Puzzle White Name Puzzle,131,-.4743903748712385,33,.3133071372742851,4.5,4.25,13,-.3984378693155554,1,1,0,2019,72,-.1938690366187459,2,-.632312377041769,8414.671245204545
BabysSmileGifts,Tractor Name Puzzle Personalized Toys 1st Birthday Gift Baby Boy Gift Montessori Toddler Toys,131,-.4743903748712385,33,.3133071372742851,,,0,-.4033714498360355,1,1,0,2019,308,1.221157862992341,2,-.632312377041769,8414.671245204545
BabysSmileGifts,Train Name Puzzle Locomotive Puzzle Wooden Name Puzzle Personalized Toys Kids Wooden Toys,131,-.4743903748712385,35,.3991267557768906,4.5,4.25,13,-.3984378693155554,1,1,0,2019,102,-.0139927358207264,2,-.632312377041769,8414.671245204545
BabysSmileGifts,Wood Name Puzzle Kids Gift One Two Three Year Old Girl Toys for Toddlers Name Personalized Montessori Toy  Sign Decor Baby Easter Gift,131,-.4743903748712385,16,-.416159619997862,4.5,4.25,13,-.3984378693155554,1,1,0,2019,273,1.011302178727985,2,-.632312377041769,8414.671245204545
BabysSmileGifts,Wooden Puzzle Name Color Name Puzzle Kids Puzzle Montessori Boat for Baby Newborn Gift,131,-.4743903748712385,16,-.416159619997862,4.5,4.25,13,-.3984378693155554,1,1,0,2019,12,-.5536216382147848,2,-.632312377041769,8414.671245204545
BaldwinToy,"Personalized Baby Name Puzzle, Personalized Wooden Name Puzzle, Solid wood name puzzle",622,-.4516632649286499,27.450001,.0751577286671411,5,4.9494,122,-.3570716941822997,1,0,1,2014,9,-.5716092682945868,4,-.4064127948704402,8414.671245204545
BannorToys,"Any Number Personalized Wooden Name Blocks - Alphabet Building Blocks, perfect for play and nursery decor",22167,.5455986163606984,4,-.9310773310134952,5,4.9541,5129,1.543115818590283,1,0,0,2011,173,.411714509401253,5,-.2934630037847759,8414.671245204545
