company,product,sales2,z_sales2,currentprice,z_currentprice,numberofstars2,averagerating2,numberofreviews2,z_numberofreviews2,freeshipping2,foreign,bestseller2,etsysince2,dayssincelastreview,z_dayssincelastreview,daysuntilship,z_daysuntilship,betabestseller2
DIAinDIA,"Gold stud earrings, Solid Gold Stud Earrings, Weeding Earrings, Tribal Stud Earrings, Indian Post Earrings, Drop studs",15359,-.0021252104578721,130.39999,.4993340886652188,5,4.8861,2341,-.0833260899494715,1,0,0,2012,1,-.8380518737587901,6,.3098560212387669,5410.009065224322
DOODLEWORM,"Boston Terrier Earrings, Boston Terrier Jewelry, Boston Terrier Jewellery, Boston Terrier Gifts, Dog Earrings, Dog Jewelry, Shrink Plastic",6041,-.3264676270856433,14,-.135298381112675,5,4.9674,1279,-.3024147945559264,0,0,0,2012,18,-.7375738551750628,2,-.4080177754655682,5410.009065224322
DOODLEWORM,"Red Brown Boston Terrier Earrings, Boston Terrier Jewelry, Boston Terrier Jewellery, Boston Terrier Gifts, Dog Earrings, Shrink Plastic",6046,-.3262935862954374,14,-.135298381112675,5,4.9675,1280,-.302208496340666,0,0,0,2012,117,-.1524371587168866,2,-.4080177754655682,5410.009065224322
DOODLEWORM,"Tiny Black Cat Earrings, Cat Jewelry, Cat Jewellery, Black Cat Gifts, Halloween Earrings, Witch Earrings, Animal Earrings, Shrink Plastic",6043,-.3263980107695609,12.5,-.1434766350180268,5,4.9675,1280,-.302208496340666,0,0,0,2012,7,-.8025890436704157,2,-.4080177754655682,5410.009065224322
DOODLEWORM,"Tiny Boston Terrier Earrings #2, Boston Terrier Jewelry, Boston Terrier Jewellery, Boston Terrier Gifts, Dog Earrings, Shrink Plastic",6041,-.3264676270856433,12.5,-.1434766350180268,5,4.9674,1279,-.3024147945559264,0,0,0,2012,305,.9587315173855088,2,-.4080177754655682,5410.009065224322
DOODLEWORM,"Tiny Schnauzer Earrings, Schnauzer Jewelry, Schnauzer Jewellery, Schnauzer Gift, Dog Earrings, Dog Jewelry, Dog Jewellery, Shrink Plastic",6041,-.3264676270856433,12.5,-.1434766350180268,5,4.9674,1279,-.3024147945559264,0,0,0,2012,21,-.7198424401308756,2,-.4080177754655682,5410.009065224322
DOODLEWORM,"Tiny Sloth Earrings, Sloth Jewelry, Sloth Jewellery, Sloth Gifts, Animal Earrings, Animal Jewelry,  Animal Jewellery, Shrink Plastic",6043,-.3263980107695609,12.5,-.1434766350180268,5,4.9675,1280,-.302208496340666,0,0,0,2012,84,-.3474827242029453,2,-.4080177754655682,5410.009065224322
DSNatureetCreation,"Apatite earrings, fashion minimalist geometric jewelry, handcrafted earrings blue gemstone jewelry minimalist geometric fashion earring ylic",2172,-.461140390546992,17.639999,-.1154524882967616,4.5,4.5217,350,-.4940658365327593,1,1,0,2014,17,-.7434843268564585,2,-.4080177754655682,5410.009065224322
DSNatureetCreation,"Black tourmaline jewelry, black stone earrings, gem stone jewelry, healing stone earring, tourmaline earring october birthstone jewelry ylic",2172,-.461140390546992,17.639999,-.1154524882967616,4.5,4.5217,350,-.4940658365327593,1,1,0,2014,17,-.7434843268564585,2,-.4080177754655682,5410.009065224322
DSNatureetCreation,"Blue apatite earrings, bohemian jewelry, blue apatite jewelry, natural stone earrings, bohemian earrings, holistic jewelry yoga earring awin",2172,-.461140390546992,12.94,-.1410776828269449,4.5,4.5217,350,-.4940658365327593,1,1,0,2014,17,-.7434843268564585,2,-.4080177754655682,5410.009065224322
DSNatureetCreation,"Bohemian romantic jewelry pink stone, rhodonite earrings rhodonite jewelry romantic bohemian earring natural stone alternative jewelry aywin",2172,-.461140390546992,16.459999,-.1218860496995083,4.5,4.5217,350,-.4940658365327593,1,1,0,2014,460,1.874854628001845,2,-.4080177754655682,5410.009065224322
DSNatureetCreation,"Clear crystal earrings, bohemian boho chic jewelry, rock crystal jewelry, bohemian boho chic fashion earrings, clear quartz earrings, ylic",2172,-.461140390546992,17.639999,-.1154524882967616,4.5,4.5217,350,-.4940658365327593,1,1,0,2014,17,-.7434843268564585,2,-.4080177754655682,5410.009065224322
DSNatureetCreation,"Dainty jewelry, silver wire earrings, labradorite jewelry, crystal earrings, dainty earrings, silver wire jewelry, labradorite earring, ylic",2172,-.461140390546992,17.639999,-.1154524882967616,4.5,4.5217,350,-.4940658365327593,1,1,0,2014,17,-.7434843268564585,2,-.4080177754655682,5410.009065224322
DSNatureetCreation,Earrings amethyst healing crystals and stones earring natural purple amethyst gemstone jewelry handmade earring genuine amethyst jewel aywin,2172,-.461140390546992,16.459999,-.1218860496995083,4.5,4.5217,350,-.4940658365327593,1,1,0,2014,17,-.7434843268564585,2,-.4080177754655682,5410.009065224322
DSNatureetCreation,"Ethnic earrings, labradorite crystal jewelry, ethnic jewelry, healing crystals and stones, handmade jewelry natural labradorite earring awin",2172,-.461140390546992,12.94,-.1410776828269449,4.5,4.5217,350,-.4940658365327593,1,1,0,2014,17,-.7434843268564585,2,-.4080177754655682,5410.009065224322
DSNatureetCreation,"Geometric jewelry, tiger eye earrings contemporary modern jewelry geometric dangle earring gemstone jewelry modern contemporary earring ylic",2172,-.461140390546992,17.639999,-.1154524882967616,4.5,4.5217,350,-.4940658365327593,1,1,0,2014,17,-.7434843268564585,2,-.4080177754655682,5410.009065224322
DSNatureetCreation,"Gift idea for her, silver earrings, tiger eye earrings, handmade jewelry, tiger eye jewelry, handmade earring boho bohemian earring zen awin",2172,-.461140390546992,12.94,-.1410776828269449,4.5,4.5217,350,-.4940658365327593,1,1,0,2014,17,-.7434843268564585,2,-.4080177754655682,5410.009065224322
DSNatureetCreation,"Healing crystals jewelry, healing crystal earring lapis lazuli earring jewelry blue natural crystal jewelry natural blue crystal earring fyc",2172,-.461140390546992,14.17,-.1343715119207677,4.5,4.5217,350,-.4940658365327593,1,1,0,2014,17,-.7434843268564585,2,-.4080177754655682,5410.009065224322
DSNatureetCreation,"Hippie jewelry, Gypsy jewelry, Rhodonite, Pink gemstone jewelry, Gypsy earrings, Hippie earring Rhodonite earring Pink gemstone earring Awin",2172,-.461140390546992,12.94,-.1410776828269449,4.5,4.5217,350,-.4940658365327593,1,1,0,2014,17,-.7434843268564585,2,-.4080177754655682,5410.009065224322
DSNatureetCreation,"Labradorite dangle earrings, fashion jewelry, gemstone earring minimalist jewelry gemstone fashion earring,natural labradorite jewelry, fyc",2172,-.461140390546992,14.11,-.134698644364803,4.5,4.5217,350,-.4940658365327593,1,1,0,2014,17,-.7434843268564585,2,-.4080177754655682,5410.009065224322
DSNatureetCreation,"Labradorite jewelry, Labradorite earrings, Gemstone jewelry, Reiki earrings, New age jewelry Holistic jewelry Natural gemstone Healing Ahin",2172,-.461140390546992,12.94,-.1410776828269449,4.5,4.5217,350,-.4940658365327593,1,1,0,2014,17,-.7434843268564585,2,-.4080177754655682,5410.009065224322
DSNatureetCreation,"Nature jewelry chrysocolla, nature earrings turquoise, turquoise crystal jewelry, healing crystal and stone jewelry, handmade earring aywin",2172,-.461140390546992,16.459999,-.1218860496995083,4.5,4.5217,350,-.4940658365327593,1,1,0,2014,17,-.7434843268564585,2,-.4080177754655682,5410.009065224322
DSNatureetCreation,Peridot earring jewelry natural peridot jewelry natural gemstone earring natural gemstone jewel handmade earring healing crystal stone aywin,2172,-.461140390546992,16.530001,-.1215043891152743,4.5,4.5217,350,-.4940658365327593,1,1,0,2014,577,2.566379814725145,2,-.4080177754655682,5410.009065224322
DSNatureetCreation,"Rhodonite pink gemstone jewelry, pink stone earrings, pink healing crystal earrings rhodonite earring rhodonite jewelry gift idea women ahin",2172,-.461140390546992,12.94,-.1410776828269449,4.5,4.5217,350,-.4940658365327593,1,1,0,2014,17,-.7434843268564585,2,-.4080177754655682,5410.009065224322
DSNatureetCreation,"Rock crystal jewelry, Clear quartz earring, clear crystal jewelry healing crystal stone jewelry rock crystal earring clear quartz jewel Ahin",2172,-.461140390546992,12.94,-.1410776828269449,4.5,4.5217,350,-.4940658365327593,1,1,0,2014,17,-.7434843268564585,2,-.4080177754655682,5410.009065224322
DSNatureetCreation,"Silver earrings Rhodonite, earth natural jewelry, pink stone earring silver wood jewelry earth earring natural stone earring pink stone ayin",2172,-.461140390546992,14.11,-.134698644364803,4.5,4.5217,350,-.4940658365327593,1,1,0,2014,17,-.7434843268564585,2,-.4080177754655682,5410.009065224322
DSNatureetCreation,"Silver earrings, Blue apatite jewelry, healing gemstone jewelry, natural gemstone earrings, vegan earring, vegan jewelry nature earring ahin",2172,-.461140390546992,12.94,-.1410776828269449,4.5,4.5217,350,-.4940658365327593,1,1,0,2014,227,.4977147262366426,2,-.4080177754655682,5410.009065224322
DSNatureetCreation,"Simple jewelry garnet, nature jewelry, garnet earrings, simple earrings, nature earrings, red earring red stone jewelry stone earring ayin",2172,-.461140390546992,14.11,-.134698644364803,4.5,4.5217,350,-.4940658365327593,1,1,0,2014,17,-.7434843268564585,2,-.4080177754655682,5410.009065224322
DSNatureetCreation,"Whimsical jewelry malachite, whimsical malachite earrings natural crystal jewelry natural gemstone earring healing crystal stone jewel aywin",2172,-.461140390546992,16.459999,-.1218860496995083,4.5,4.5217,350,-.4940658365327593,1,1,0,2014,17,-.7434843268564585,2,-.4080177754655682,5410.009065224322
DSNatureetCreation,"Whimsical jewelry, whimsical earrings, chrysocolla earring nature jewelry turquoise earring chrysocolla jewelry turquoise nature earring vyc",2172,-.461140390546992,14.11,-.134698644364803,4.5,4.5217,350,-.4940658365327593,1,1,0,2014,17,-.7434843268564585,2,-.4080177754655682,5410.009065224322
DabitaJewelry,"White studs, matte white earrings, small round earrings, matte white studs, ball earrings, white stud earrings, posts earrings, ball earring",3050,-.4305788277868307,14.11,-.134698644364803,4.5,4.7477,414,-.4808627507560991,1,1,0,2016,7,-.8025890436704157,2,-.4080177754655682,5410.009065224322
DabitaJewelry,"White studs, matte white earrings, small round earrings, matte white studs, disk earrings, white stud earrings, ball earrings, posts studs",3050,-.4305788277868307,14.11,-.134698644364803,4.5,4.7477,414,-.4808627507560991,1,1,0,2016,316,1.023746705880862,2,-.4080177754655682,5410.009065224322
DaintyTochs,"Small Sterling Silver Stud Wishbone Earrings, Lovely Bridesmaid Gift",3488,-.4153328545647912,13.22,-.1395510716875717,5,4.9357,632,-.4358897398293503,0,1,0,2017,186,.2553853872994181,1.5,-.4977520000536101,5410.009065224322
DaliaShamirJewelry,Custom Numbers Earrings - Number Stud Earrings - Two Digits Sterling Silver Studs - Numbers Jewelry - Personalized Earrings - Numbers Gift,2848,-.4376100757111502,43,.0228145277241251,5,5,422,-.4792123650340165,0,1,0,2011,82,-.3593036675657367,4,-.0490808771134007,5410.009065224322
DaliaShamirJewelry,Paw Print Earrings - Silver Stud Earrings - Cats and Dogs Paws - Pet Jewelry - Animal Lover Gift,2849,-.4375752675531091,38,-.0044463186270474,5,5,422,-.4792123650340165,0,1,0,2011,197,.320400575794771,4,-.0490808771134007,5410.009065224322
DandelionBySabra,"Wedding Earrings Chandelier, Crystal Wedding Earrings, Vintage Bridal Earrings, Crystal Chandelier Earrings, Crystal Jewelry, Silver Earring",885,-.5059384899459983,36.900002,-.0104436965049552,5,4.9512,154,-.534500286723781,0,0,0,2016,357,1.266076044818086,4,-.0490808771134007,5410.009065224322
DangleFindings,"Chandelier Earring Pendants, Sterling Silver Chandeliers, Earring Findings, 20mm x 33mm, EWRS033",3970,-.3985553223889395,7.0999999,-.1729183495972524,5,4.9714,967,-.3667798377171447,0,0,0,2017,523,2.247214343929776,2,-.4080177754655682,5410.009065224322
DanglingDesigns,"Gold Wheat Earrings, Women's Harvest Jewelry, Nature Inspired, Black and Gold Braided Weave, Fall Harvest Long Earrings",2926,-.4348950393839377,18,-.1134897040317371,5,4.9286,738,-.4140221290117569,1,0,0,2009,2,-.8321414020773943,1.5,-.4977520000536101,5410.009065224322
DanglingDesigns,"Silver Celtic Earrings, Celtic Knot Earrings, Celtic Jewelry, Unisex Dangle, Antiqued Fine Silver Pewter,  Celtic Knot  Dangle",2926,-.4348950393839377,23.5,-.0835027730454474,5,4.9286,738,-.4140221290117569,1,0,0,2009,141,-.0105858383633893,1.5,-.4977520000536101,5410.009065224322
DanglingDesigns,Wrench Earrings Miniature Hand Tools Dangle Tool Earrings Antiqued Silver Crescent Wrench Charm,2927,-.4348602312258965,13,-.1407505503829095,5,4.9286,738,-.4140221290117569,1,0,0,2009,148,.0307874634063807,1.5,-.4977520000536101,5410.009065224322
DanglingJewelry,"SILVER Flower Stud Earring, Cherry Blossom Earring, Gift for Mom, Simple Mother Earring, Sister Jewelry, Bridesmaid Jewelry, Mother Day Gift",27723,.4282428555633517,22,-.0916810269507992,5,4.8472,3894,.2370550383497982,0,0,0,2010,498,2.099452551894883,1.5,-.4977520000536101,5410.009065224322
DaniqueJewelry,"Blue Labradorite earrings, Gemstone earrings, gold drop earrings, Large Gemstone Earrings, Statement Earrings - Dangle Earrings",47959,1.132620741684792,57.990002,.1045425542362251,5,4.7882,7949,1.073594301230377,1,0,0,2012,490,2.052168778443717,2,-.4080177754655682,5410.009065224322
DaphneArtJewelry,"hoop earrings gold, hoop earrings, 14k hoop earrings, 14k earrings, big hoops, big hoop earrings,  14k gold hoop earrings, hippie earrings",179,-.5305130495230757,430,2.132804035304871,5,5,58,-.5543049153887713,1,1,0,2012,26,-.6902900817238971,10.5,1.117464042531144,5410.009065224322
DarethColburnDesigns,"Rhinestone Wedding Earrings, Cubic Zirconia Bridal Earrings, Earrings for Bride, Crystal Earrings for Bride, Teardrop Earrings  ~JE-4057",46000,1.064431560082108,28,-.0589680113293922,5,4.9471,7379,.956004318531997,1,0,0,2012,76,-.3947664976541111,1.5,-.4977520000536101,5410.009065224322
DarkestStarJewelry,Depeche Mode Violator Earrings hand-painted,2865,-.4370183370244501,19.99,-.102639888431873,4.5,4.5682,288,-.5068563258788987,0,1,0,2013,7,-.8025890436704157,4,-.0490808771134007,5410.009065224322
DarkestStarJewelry,Earrings hand-painted Depeche Mode Delta Machine,2865,-.4370183370244501,10.58,-.1539448004328445,4.5,4.5682,288,-.5068563258788987,0,1,0,2013,7,-.8025890436704157,17.5,2.37374318676373,5410.009065224322
DarklingBeloved,Gothic Bat Black Jewel Earrings,2264,-.4579380400072028,23.799999,-.0818671264240521,5,4.8951,512,-.4606455256605881,0,1,0,2015,26,-.6902900817238971,24.5,3.630022330996317,5410.009065224322
DarklingBeloved,Sinner Gothic Black Jewel Earrings,2264,-.4579380400072028,15.86,-.1251573481418927,5,4.8951,512,-.4606455256605881,0,1,0,2015,26,-.6902900817238971,24.5,3.630022330996317,5410.009065224322
DarsJewelrySupplies,"Earring, Gold-Plated, Brass, 25mm, Round Hoop, Pack Of 5 Pairs of earrings.",26692,.392355644622889,2.0899999,-.2002337175891312,5,4.9816,8550,1.197579528601826,0,0,0,2010,18,-.7375738551750628,1.5,-.4977520000536101,5410.009065224322
DarteJewellery,Gold Vermeil Bar Ear Studs | Gold Line Earrings | Small Line Earrings | Gold Vermeil Stud Earrings,2186,-.4606530763344154,34.400002,-.0240741196805414,5,4.9457,287,-.5070626240941591,0,1,0,2016,576,2.560469343043749,10.5,1.117464042531144,5410.009065224322
DarteJewellery,Sterling Silver Bar Ear Studs | Silver Line Earrings | Small Line Earrings | Silver Stud Earrings,2186,-.4606530763344154,23.809999,-.0818126034834473,5,4.9457,287,-.5070626240941591,0,1,0,2016,80,-.3711246109285282,10.5,1.117464042531144,5410.009065224322
DarteJewellery,Tiny Dot Studs | Single Ball Stud Earring | Tiny Ball Studs | Tiny Silver Stud Earrings | Tiny Gold Studs,2185,-.4606878844924566,8.6000004,-.1647400930921038,5,4.9451,286,-.5072689223094195,0,1,0,2016,2,-.8321414020773943,10.5,1.117464042531144,5410.009065224322
DavidShamayJewelry,"Dangle 925 Sterling Silver,Ancient Roman Glass Earrings Unique Openwork",416,-.5222635160673146,139,.5462227776666357,5,5,69,-.5520356350209078,1,1,0,2012,3,-.8262309303959986,1,-.5874862246416519,5410.009065224322
DawnGillDesigns,Star Trek inspired fine silver 'communications badge' stud earrings,690,-.5127260807640296,33.07,-.0313255147931734,5,4.9623,215,-.5219160955929018,0,1,0,2014,6,-.8084995153518114,4,-.0490808771134007,5410.009065224322
DaybreaksPet,"Nova Scotia Duck Tolling Retriever Dog ""Toller"" Laser Cut Earrings with Swarovski Crystal",6440,-.3125791720272101,17.5,-.1162157886668543,5,5,1656,-.2246403674027875,1,0,0,2013,6,-.8084995153518114,2,-.4080177754655682,5410.009065224322
DaysLongGone,"Beetle Earrings, Bug Earrings, Insect Earrings, Insect Jewelry, Bugs, Brass Beetles, Woodland Bug, Pierced, Dangle, Gothic, Creepy, For Her",4632,-.3755123217656744,23,-.0862288576805647,5,4.9004,1060,-.3475941036979354,0,0,0,2008,30,-.6666481949983142,4,-.0490808771134007,5410.009065224322
Dcastjoyasdesigns,"Silver Skull Earrings, Hoop earrings men, Silver earrings profile skull, Gothic jewelry, Handmade earrings, Cool jewelry gift",1512,-.4841137748541747,48,.0500753740752975,5,5,378,-.4882894865054704,0,1,0,2014,204,.3617738775645411,4,-.0490808771134007,5410.009065224322
DeKaraDesigns,Art Deco Diamond Earrings - Sterling Silver Diamond Stud Earrings - Diamond Silver Earrings - Handmade Diamond Four Leaf Clover Earrings,2255,-.4582513134295735,100,.3335881761274908,5,5,778,-.4057702004013443,1,0,0,2013,124,-.1110638569471165,1.5,-.4977520000536101,5410.009065224322
DearSoho,"Abigail Dark Gold Tortoise Shell Earrings, Tortoise Stud Earrings, Tortoise Shell Stud Earrings, Dainty Stud Earrings, Acetate Stud Earrings",31096,.5456507726362722,20.700001,-.0987688428424289,5,4.9572,5051,.475742073405983,0,0,0,2016,148,.0307874634063807,1.5,-.4977520000536101,5410.009065224322
DebonnairDesigns,"Denver Broncos Earrings, Bronco Bling Earrings, Blue/Orange Crystal Earrings, Women Denver Bronco Gift, Pro Football Bling FREE SHIP in U.S.",1649,-.4793450572025322,28,-.0589680113293922,5,4.9184,395,-.4847824168460451,1,0,0,2010,1,-.8380518737587901,1,-.5874862246416519,5410.009065224322
DebonnairDesigns,"Denver Broncos Earrings, Love My Broncos, Orange and Blue Crystal Earrings, Pro Football Jewelry, Denver Broncos Bling FREE SHIPPING in U.S.",1650,-.479310249044491,30,-.0480636727889233,5,4.9184,395,-.4847824168460451,1,0,0,2010,1,-.8380518737587901,1.5,-.4977520000536101,5410.009065224322
DebonnairDesigns,"Love My Chicago Cubs Earrings, Blue and Red Crystal Earrings, Chicago Cubs Jewelry, Pro Baseball Jewelry, World Series 2016 FREE SHIP U.S.",1649,-.4793450572025322,30,-.0480636727889233,5,4.9184,395,-.4847824168460451,1,0,0,2010,1,-.8380518737587901,1,-.5874862246416519,5410.009065224322
DebraDane,"Tiny Garnet Flower Earrings, January Birthday, Winter Wedding, Bridesmaids Earrings",2895,-.4359740922832145,23,-.0862288576805647,5,4.9851,862,-.3884411503194778,0,0,0,2009,19,-.7316633834936671,1.5,-.4977520000536101,5410.009065224322
DecolleteAtelier,Indigo Bunting Birds Reversible Earrings - Migration Birds In Flight Reversible Dangle Earrings,117,-.5326711553216292,30,-.0480636727889233,5,5,18,-.5625568439991839,0,0,0,2013,185,.2494749156180224,4,-.0490808771134007,5410.009065224322
DecorUA,Holly Berry Earrings Christmas Earrings Christmas Gifts Jewelry Holiday Earrings Christmas Jewelry Holiday Accessories,1570,-.482094901687786,18,-.1134897040317371,4.5,4.561,229,-.5190279205792574,0,1,0,2013,216,.4326995377412897,1.5,-.4977520000536101,5410.009065224322
DeerGirlDesigns,"Big Hoop Earrings, Boho Statement Earrings, Hammered Brass Hoops, Bohemian Earrings",10914,-.1568474729509439,28,-.0589680113293922,5,4.9641,3423,.1398885789621897,0,0,0,2008,216,.4326995377412897,17.5,2.37374318676373,5410.009065224322
DeerGirlDesigns,Circle Earrings Raw Crystal Earrings Hammered Brass Earrings,10913,-.1568822811089851,32,-.0371593342484543,5,4.9641,3423,.1398885789621897,0,0,0,2008,245,.6041032165017656,17.5,2.37374318676373,5410.009065224322
DeerGirlDesigns,Circle Earrings Raw Crystal Earrings Hammered Brass Earrings Quartz Crystal Earrings Blue Crystal Earrings Big Earrings Unique Earrings,10914,-.1568474729509439,32,-.0371593342484543,5,4.9641,3423,.1398885789621897,0,0,0,2008,280,.8109697253506157,17.5,2.37374318676373,5410.009065224322
DeerSpringsCreations,"Turquoise Bears Earrings, Turquoise Bears, Bear Earrings, Lightening Bear Earrings, Navajo Earrings, Navajo Jewelry, Protection Earrings",476,-.5201750265848435,47,.044623204805063,5,5,205,-.523979077745505,0,0,0,2011,144,.0071455766807979,4,-.0490808771134007,5410.009065224322
DefiantJewelry,"Black and Gold Sparkle plugs / 16g, 10g, 8g, 6g, 4g, 2g, 0g, 00g, 7/16, 1/2, 9/16, 5/8, 11/16, 3/4, 7/8, and 1 inch / fancy plugs / glitter",15539,.0041402579895414,25,-.0753245191400957,5,4.9394,3123,.0779991143840951,0,0,0,2014,22,-.7139319684494799,2.5,-.3182835508775263,5410.009065224322
DefiantJewelry,"Champagne Rose Crushed Shell Rose Gold Plugs / 16g, 10g, 8g, 6g, 4g, 2g, 0g, 00g, 7/16, 1/2, 9/16, 5/8, 11/16, 3/4, 7/8, 1in /  Rose Gauges",15536,.0040358335154179,28,-.0589680113293922,5,4.9395,3123,.0779991143840951,0,0,0,2014,3,-.8262309303959986,2.5,-.3182835508775263,5410.009065224322
DefiantJewelry,"Iridescent Tunnel Geometric Dangle Plugs / 8g, 6g, 4g, 2g, 0g, 00g, 7/16, 1/2, 9/16, 5/8, 11/16, 3/4 / Beautiful Gauges/ Rose Gold Plugs",15535,.0040010253573767,32,-.0371593342484543,5,4.9394,3122,.0777928161688348,1,0,0,2014,12,-.7730366852634372,2.5,-.3182835508775263,5410.009065224322
DefiantJewelry,"Pearl & Swarovski Crystal Plugs / 6g, 4g, 2g, 0g, 00g, 1/2, 9/16, 5/8, 11/16, 3/4 / Bridal Wedding Gauges / Pearl Plugs / Rose Gold Plugs",15536,.0040358335154179,32,-.0371593342484543,5,4.9395,3123,.0779991143840951,1,0,0,2014,8,-.79667857198902,2.5,-.3182835508775263,5410.009065224322
DefiantJewelry,"Pearl Crushed Glass Infinity Twist Dangle Plugs /16g, 10g, 8g, 6g, 4g, 2g, 0g, 00g, 7/16, 1/2, 9/16, 5/8in / rose gold gauges/ wedding plugs",15533,.0039314090412943,34,-.0262549957079853,5,4.9395,3122,.0777928161688348,1,0,0,2014,14,-.7612157419006457,2.5,-.3182835508775263,5410.009065224322
DefiantJewelry,"Pearl Crushed Glass on Rose Gold Plugs / 16g, 10g, 8g, 6g, 4g, 2g, 0g, 00g, 7/16, 1/2, 9/16, 5/8, 3/4, 11/16, 7/8, 1 in / glass gauges",15533,.0039314090412943,28,-.0589680113293922,5,4.9395,3122,.0777928161688348,0,0,0,2014,6,-.8084995153518114,2.5,-.3182835508775263,5410.009065224322
DefiantJewelry,"Pearl Plugs in Ivory or White / 8g, 6g, 4g, 2g, 0g, 00g, 1/2, 9/16, 5/8 / wedding plugs / wedding gauges / pearl gauges / bridal plugs",15535,.0040010253573767,30,-.0480636727889233,5,4.9394,3122,.0777928161688348,1,0,0,2014,88,-.3238408374773624,2.5,-.3182835508775263,5410.009065224322
DefiantJewelry,"Silver Crushed Glass Hoop Dangle Plugs / 16g, 10g, 8g, 6g, 4g, 2g, 0g, 00g, 7/16, 1/2, 9/16, 5/8, 11/16, 3/4, 7/8, 1 in /  Hoop Earrings",15533,.0039314090412943,32,-.0371593342484543,5,4.9395,3122,.0777928161688348,1,0,1,2014,8,-.79667857198902,2.5,-.3182835508775263,5410.009065224322
DefiantJewelry,"Silver Crushed Glass on Rose Gold Plugs / 16g, 10g, 8g, 6g, 4g, 2g, 0g, 00g, 7/16, 1/2, 9/16, 5/8, 11/16, 3/4, 7/8, 1 in / Glass Plugs",15533,.0039314090412943,28,-.0589680113293922,5,4.9395,3122,.0777928161688348,0,0,0,2014,8,-.79667857198902,2.5,-.3182835508775263,5410.009065224322
DefiantJewelry,"Silver Crushed Glass on Rose Quartz Plugs / 8g, 6g, 4g, 2g, 0g, 00g, 1/2, 9/16, 5/8, 3/4in / Stone Plugs / Rose Quartz Organic Plugs Gauges",15535,.0040010253573767,30,-.0480636727889233,5,4.9394,3122,.0777928161688348,1,0,0,2014,531,2.294498117380941,2.5,-.3182835508775263,5410.009065224322
DefiantJewelry,"Silver or Rose Gold - Black and Metal Dagger Dangle Plugs  / 6g, 4g, 2g, 0g, 00g, 7/16, 1/2 inch / Hanging Wedding Plugs / Pretty Plugs",15536,.0040358335154179,34,-.0262549957079853,5,4.9395,3123,.0779991143840951,1,0,0,2014,9,-.7907681003076242,2.5,-.3182835508775263,5410.009065224322
DefiantJewelry,"Silver, Gold, Rose Gold, or Black - Silver Crushed Glass Diamond Dangle Plugs / 16g, 10g, 8g, 6g, 4g, 2g, 0g, 00g, 7/16, 1/2, 9/16 / Gauges",15536,.0040358335154179,32,-.0371593342484543,5,4.9395,3123,.0779991143840951,1,0,1,2014,1,-.8380518737587901,2.5,-.3182835508775263,5410.009065224322
DefiantJewelry,"Swarovski Crystal Diamond Plugs / 6g, 4g, 2g, 0g, 00g, 1/2, 9/16, 5/8, 11/16 inch / Bride Gauges Wedding Plugs / Sparkle Plugs",15536,.0040358335154179,35,-.0208028264377508,5,4.9394,3122,.0777928161688348,1,0,0,2014,97,-.2706465923448009,2.5,-.3182835508775263,5410.009065224322
DelicateGemNYC,Illusion Set Diamond Star Earrings in 18k White Gold (0.35ct. tw.),210,-.529433996623799,725,3.741193970024045,5,5,62,-.55347972252773,1,0,0,2014,526,2.264945758973963,17.5,2.37374318676373,5410.009065224322
DenimAndDiaJewelry,ER596- Sterling Silver Turquoise Earrings- One of a Kind,544,-.5178080718380428,240,1.096891873960319,5,5,281,-.508300413385721,1,0,0,2011,51,-.542528289689004,2,-.4080177754655682,5410.009065224322
DentelleMaria,Tatting earrings for ladies and girls,19,-.5360823548096655,20,-.1025853654912681,5,5,4,-.5654450190128283,1,1,0,2017,230,.5154461412808298,24.5,3.630022330996317,5410.009065224322
DesJoliesMomes,ANCHOR EARRINGS - Silver - Navy Blue - Nautical Earrings - Gifts Under 10,5193,-.355984945104569,7.0599999,-.173136436160078,5,4.9657,718,-.4181480933169632,0,1,0,2015,451,1.821660382869284,4,-.0490808771134007,5410.009065224322
DesJoliesMomes,"BEAR EARRINGS - animal earrings - kid earrings - gift for girls - Kids Jewelry, funny earrings, kawaii earrings, Little girl earrings",5193,-.355984945104569,7.0999999,-.1729183495972524,5,4.9653,716,-.4185606897474838,0,1,0,2015,391,1.467032081985541,4,-.0490808771134007,5410.009065224322
DesJoliesMomes,BEE EARRINGS- Bee Post Earrings - Bee stud earrings - bee jewelry - little bee earrings - gift for GIRLS - Kids jewelry - Earrings for girls,5199,-.3557760961563219,7.6700001,-.1698106121772919,5,4.9659,720,-.4177354968864426,0,1,0,2015,6,-.8084995153518114,4,-.0490808771134007,5410.009065224322
DesJoliesMomes,BICYCLE EARRINGS - Fun Earrings - Whimsy earrings - Bike earrings - earrings for girls - children jewelry - kid earrings,5193,-.355984945104569,7.6399999,-.1699741783993095,5,4.9657,718,-.4181480933169632,0,1,0,2015,0,-.8439623454401858,4,-.0490808771134007,5410.009065224322
DesJoliesMomes,BLUE JEWELRY - Stud Earrings - Polka dots earrings - gift for girls - Jewelry Birthday - gift for her - Cute jewelry  - Tiny Studs,5193,-.355984945104569,7.0999999,-.1729183495972524,5,4.9653,716,-.4185606897474838,0,1,0,2015,203,.3558634058831453,4,-.0490808771134007,5410.009065224322
